Symbol_x,DateTime,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Hist,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment,Symbol_y
AAPL,2024-11-05 18:42:00,222.7961,222.8246,222.7961,222.7961,247,48.8357,0.0081,0.0104,-0.0024,,,,,,,,,,,,,,
AAPL,2024-11-05 18:43:00,222.8246,222.8412,222.7946,222.8246,110,51.4228,0.0081,0.0100,-0.0019,,,,,,,,,,,,,,
AAPL,2024-11-05 18:44:00,222.8545,222.8545,222.8146,222.8196,12,50.9362,0.0076,0.0095,-0.0019,,,,,,,,,,,,,,
AAPL,2024-11-05 18:45:00,222.8196,222.8196,222.7946,222.7946,68,48.4666,0.0051,0.0086,-0.0035,,,,,,,,,,,,,,
AAPL,2024-11-05 18:46:00,222.8146,222.8246,222.7546,222.7946,65,48.4666,0.0031,0.0075,-0.0044,,,,,,,,,,,,,,
AAPL,2024-11-05 18:47:00,222.8445,222.8445,222.7546,222.7946,10,48.4666,0.0015,0.0063,-0.0048,,,,,,,,,,,,,,
AAPL,2024-11-05 18:48:00,222.7946,222.8046,222.7547,222.7996,13,49.0833,0.0007,0.0052,-0.0045,,,,,,,,,,,,,,
AAPL,2024-11-05 18:49:00,222.7996,222.8445,222.7946,222.7996,11,49.0833,-0.0000,0.0041,-0.0042,,,,,,,,,,,,,,
AAPL,2024-11-05 18:50:00,222.7996,222.8445,222.7946,222.7996,9,49.0833,-0.0006,0.0032,-0.0038,,,,,,,,,,,,,,
AAPL,2024-11-05 18:51:00,222.8445,222.8445,222.8046,222.8046,13,49.8330,-0.0006,0.0024,-0.0030,,,,,,,,,,,,,,
AAPL,2024-11-05 18:52:00,222.8046,222.8246,222.7546,222.8246,128,52.8254,0.0010,0.0022,-0.0011,,,,,,,,,,,,,,
AAPL,2024-11-05 18:53:00,222.8445,222.8445,222.7546,222.8422,47,55.3630,0.0036,0.0025,0.0012,,,,,,,,,,,,,,
AAPL,2024-11-05 18:54:00,222.7946,222.7946,222.7147,222.7147,2249,39.0446,-0.0045,0.0011,-0.0056,,,,,,,,,,,,,,
AAPL,2024-11-05 18:55:00,222.7147,222.7546,222.7147,222.7546,18,44.5572,-0.0076,-0.0007,-0.0070,,,,,,,,,,,,,,
AAPL,2024-11-05 18:56:00,222.7347,222.7546,222.7147,222.7347,226,42.4882,-0.0116,-0.0029,-0.0087,,,,,,,,,,,,,,
AAPL,2024-11-05 18:57:00,222.7446,222.7546,222.7446,222.7446,113,43.8911,-0.0138,-0.0051,-0.0087,,,,,,,,,,,,,,
AAPL,2024-11-05 18:58:00,222.7546,222.7546,222.7347,222.7347,19,42.7676,-0.0161,-0.0073,-0.0089,,,,,,,,,,,,,,
AAPL,2024-11-05 18:59:00,222.7347,222.7546,222.7147,222.7247,229,41.6203,-0.0186,-0.0095,-0.0091,,,,,,,,,,,,,,
AAPL,2024-11-05 19:00:00,222.7347,222.7546,222.7147,222.7546,192,46.2766,-0.0179,-0.0112,-0.0067,,,,,,,,,,,,,,
AAPL,2024-11-05 19:01:00,222.7147,222.7297,222.7147,222.7247,80,42.6161,-0.0196,-0.0129,-0.0067,,,,,,,,,,,,,,
AAPL,2024-11-05 19:02:00,222.7347,222.7347,222.7147,222.7247,38,42.6161,-0.0206,-0.0144,-0.0062,,,,,,,,,,,,,,
AAPL,2024-11-05 19:03:00,222.7347,222.7347,222.7147,222.7147,82,41.3516,-0.0220,-0.0160,-0.0061,,,,,,,,,,,,,,
AAPL,2024-11-05 19:04:00,222.7347,222.7347,222.7147,222.7247,316,43.1676,-0.0221,-0.0172,-0.0049,,,,,,,,,,,,,,
AAPL,2024-11-05 19:05:00,222.7247,222.7347,222.7147,222.7147,464,41.7746,-0.0227,-0.0183,-0.0044,,,,,,,,,,,,,,
AAPL,2024-11-05 19:06:00,222.7347,222.7347,222.7147,222.7347,66,45.5586,-0.0213,-0.0189,-0.0024,,,,,,,,,,,,,,
AAPL,2024-11-05 19:07:00,222.7347,222.7347,222.7147,222.7147,221,42.5786,-0.0215,-0.0194,-0.0021,,,,,,,,,,,,,,
AAPL,2024-11-05 19:08:00,222.7247,222.7347,222.7147,222.7147,409,42.5786,-0.0215,-0.0198,-0.0017,,,,,,,,,,,,,,
AAPL,2024-11-05 19:09:00,222.7247,222.7347,222.5648,222.6448,1828,33.6454,-0.0268,-0.0212,-0.0056,,,,,,,,,,,,,,
AAPL,2024-11-05 19:10:00,222.6497,222.7347,222.5648,222.5724,404,27.2721,-0.0364,-0.0243,-0.0122,,,,,,,,,,,,,,
AAPL,2024-11-05 19:11:00,222.7247,222.7247,222.6048,222.6048,50,33.3561,-0.0410,-0.0276,-0.0134,,,,,,,,,,,,,,
AAPL,2024-11-05 19:12:00,222.6547,222.6747,222.5648,222.5648,431,30.0175,-0.0472,-0.0315,-0.0157,,,,,,,,,,,,,,
AAPL,2024-11-05 19:13:00,222.6048,222.7047,222.5648,222.5648,155,30.0175,-0.0516,-0.0355,-0.0161,,,,,,,,,,,,,,
AAPL,2024-11-05 19:14:00,222.5648,222.7047,222.4550,222.7047,2113,50.2357,-0.0433,-0.0371,-0.0062,,,,,,,,,,,,,,
AAPL,2024-11-05 19:15:00,222.5848,222.7047,222.3950,222.6448,1191,44.3253,-0.0411,-0.0379,-0.0032,,,,,,,,,,,,,,
AAPL,2024-11-05 19:16:00,222.4300,222.6847,222.3551,222.5648,336,37.9194,-0.0452,-0.0394,-0.0059,,,,,,,,,,,,,,
AAPL,2024-11-05 19:17:00,222.6298,222.6947,222.5648,222.6348,243,45.3604,-0.0424,-0.0400,-0.0024,,,,,,,,,,,,,,
AAPL,2024-11-05 19:18:00,222.5648,222.7047,222.4749,222.6597,744,47.7683,-0.0377,-0.0395,0.0018,,,,,,,,,,,,,,
AAPL,2024-11-05 19:19:00,222.6597,222.7434,222.6569,222.6997,127,51.4545,-0.0304,-0.0377,0.0073,,,,,,,,,,,,,,
AAPL,2024-11-05 19:20:00,222.7147,222.7446,222.6997,222.6997,151,51.4545,-0.0243,-0.0350,0.0107,,,,,,,,,,,,,,
AAPL,2024-11-05 19:21:00,222.6997,222.7446,222.6547,222.7048,373,51.9559,-0.0189,-0.0318,0.0129,,,,,,,,,,,,,,
AAPL,2024-11-05 19:22:00,222.6997,222.7446,222.6997,222.7247,365,53.9543,-0.0129,-0.0280,0.0152,,,,,,,,,,,,,,
AAPL,2024-11-05 19:23:00,222.7047,223.0044,222.6647,222.6880,1129,49.8372,-0.0109,-0.0246,0.0137,,,,,,,,,,,,,,
AAPL,2024-11-05 19:24:00,222.8345,223.0143,222.6547,222.6547,1327,46.3790,-0.0119,-0.0220,0.0102,,,,,,,,,,,,,,
AAPL,2024-11-05 19:25:00,222.6547,222.6947,222.3651,222.3651,555,28.0953,-0.0356,-0.0248,-0.0109,,,,,,,,,,,,,,
AAPL,2024-11-05 19:26:00,222.6547,223.0243,222.3751,222.7946,2924,55.8733,-0.0196,-0.0237,0.0042,,,,,,,,,,,,,,
AAPL,2024-11-05 19:27:00,222.9844,222.9844,222.3563,222.6248,3040,47.9814,-0.0203,-0.0230,0.0027,,,,,,,,,,,,,,
AAPL,2024-11-05 19:28:00,222.3551,222.6597,222.3551,222.6448,4572,48.8959,-0.0190,-0.0222,0.0032,,,,,,,,,,,,,,
AAPL,2024-11-05 19:29:00,222.6547,222.6547,222.1053,222.1553,2305,33.4020,-0.0569,-0.0292,-0.0277,,,,,,,,,,,,,,
AAPL,2024-11-05 19:30:00,222.1053,222.3651,221.9955,222.3651,3562,41.8992,-0.0692,-0.0372,-0.0320,,,,,,,,,,,,,,
AAPL,2024-11-05 19:31:00,222.0055,222.3651,221.9855,222.1353,1134,36.4186,-0.0963,-0.0490,-0.0473,,,,,,,,,,,,,,
AAPL,2024-11-05 19:32:00,222.1605,222.2602,222.1553,222.2452,348,40.4318,-0.1077,-0.0607,-0.0470,,,,,,,,,,,,,,
AAPL,2024-11-05 19:33:00,222.2452,222.2452,222.1853,222.2452,145,40.4318,-0.1154,-0.0717,-0.0438,,,,,,,,,,,,,,
AAPL,2024-11-05 19:34:00,222.2452,222.9544,222.2152,222.7347,2730,55.0797,-0.0811,-0.0736,-0.0076,,,,,,,,,,,,,,
AAPL,2024-11-05 19:35:00,222.6747,222.9544,222.2052,222.3173,823,44.9338,-0.0866,-0.0762,-0.0104,,,,,,,,,,,,,,
AAPL,2024-11-05 19:36:00,222.5948,222.7546,222.4550,222.6348,146,52.1535,-0.0646,-0.0739,0.0093,,,,,,,,,,,,,,
AAPL,2024-11-05 19:37:00,222.6348,222.6448,222.2652,222.4550,76,48.2915,-0.0610,-0.0713,0.0103,,,,,,,,,,,,,,
AAPL,2024-11-05 19:38:00,222.3601,222.4550,222.2652,222.2901,453,45.0019,-0.0706,-0.0711,0.0006,,,,,,,,,,,,,,
AAPL,2024-11-05 19:39:00,222.2901,222.3551,222.2252,222.2352,1208,43.9277,-0.0817,-0.0732,-0.0084,,,,,,,,,,,,,,
AAPL,2024-11-05 19:40:00,222.2252,222.2552,222.2052,222.2552,304,44.4470,-0.0878,-0.0762,-0.0117,,,,,,,,,,,,,,
AAPL,2024-11-05 19:41:00,222.2302,222.3551,221.7657,222.2552,1042,44.4470,-0.0917,-0.0793,-0.0124,,,,,,,,,,,,,,
AAPL,2024-11-05 19:42:00,222.3051,222.3551,222.2452,222.2452,431,44.2095,-0.0944,-0.0823,-0.0121,,,,,,,,,,,,,,
AAPL,2024-11-05 19:43:00,222.3051,222.5598,222.2452,222.4949,538,51.2242,-0.0756,-0.0809,0.0054,,,,,,,,,,,,,,
AAPL,2024-11-05 19:44:00,222.4350,222.8545,222.4350,222.6048,490,53.9667,-0.0512,-0.0750,0.0238,,,,,,,,,,,,,,
AAPL,2024-11-05 19:45:00,222.6348,222.6847,222.2652,222.6048,355,53.9667,-0.0315,-0.0663,0.0348,,,,,,,,,,,,,,
AAPL,2024-11-05 19:46:00,222.4749,222.6847,222.4350,222.4699,321,49.9677,-0.0265,-0.0583,0.0319,,,,,,,,,,,,,,
AAPL,2024-11-05 19:47:00,222.4749,222.6747,222.2652,222.2752,128,44.8033,-0.0378,-0.0542,0.0164,,,,,,,,,,,,,,
AAPL,2024-11-05 19:48:00,222.4749,222.6747,222.2752,222.3850,1196,48.0643,-0.0374,-0.0509,0.0134,,,,,,,,,,,,,,
AAPL,2024-11-05 19:49:00,222.4550,222.4749,222.2951,222.4350,50,49.5240,-0.0328,-0.0472,0.0145,,,,,,,,,,,,,,
AAPL,2024-11-05 19:50:00,222.2951,222.6348,222.2951,222.6088,437,54.3342,-0.0148,-0.0408,0.0259,,,,,,,,,,,,,,
AAPL,2024-11-05 19:51:00,222.6248,222.6248,222.5049,222.5898,1118,53.7320,-0.0022,-0.0330,0.0309,,,,,,,,,,,,,,
AAPL,2024-11-05 19:52:00,222.5648,222.5898,222.5549,222.5898,279,53.7320,0.0078,-0.0249,0.0327,,,,,,,,,,,,,,
AAPL,2024-11-05 19:53:00,222.6048,222.6048,222.5748,222.5948,246,53.8880,0.0159,-0.0167,0.0326,,,,,,,,,,,,,,
AAPL,2024-11-05 19:54:00,222.6048,222.6048,222.5549,222.5948,530,53.8880,0.0221,-0.0090,0.0310,,,,,,,,,,,,,,
AAPL,2024-11-05 19:55:00,222.6048,222.6348,222.5798,222.5848,102,53.4699,0.0259,-0.0020,0.0279,,,,,,,,,,,,,,
AAPL,2024-11-05 19:56:00,222.5948,222.6204,222.5549,222.6048,435,54.2347,0.0301,0.0044,0.0257,,,,,,,,,,,,,,
AAPL,2024-11-05 19:57:00,222.6148,222.8545,222.6047,222.7546,415,59.5980,0.0451,0.0126,0.0325,,,,,,,,,,,,,,
AAPL,2024-11-05 19:58:00,222.7247,222.8545,222.6547,222.8545,5142,62.7335,0.0643,0.0229,0.0414,,,,,,,,,,,,,,
AAPL,2024-11-05 19:59:00,222.8544,222.9045,222.6547,222.7546,3003,57.8948,0.0706,0.0324,0.0381,,,,,,,,,,,,,,
AAPL,2024-11-06 04:00:00,226.6503,226.6503,224.6126,225.0621,6370,85.5744,0.2588,0.0777,0.1811,,,,,,,,,,,,,,
AAPL,2024-11-06 04:01:00,225.0821,225.2419,224.7824,224.8523,3155,80.3998,0.3866,0.1395,0.2471,,,,,,,,,,,,,,
AAPL,2024-11-06 04:02:00,224.9422,224.9722,224.3329,224.4727,6435,71.9246,0.4520,0.2020,0.2500,,,,,,,,,,,,,,
AAPL,2024-11-06 04:03:00,224.5527,224.9522,224.3029,224.9522,4729,75.4456,0.5364,0.2689,0.2675,,,,,,,,,,,,,,
AAPL,2024-11-06 04:04:00,224.9522,225.1919,224.5527,224.6825,11179,70.1186,0.5748,0.3301,0.2448,,,,,,,,,,,,,,
AAPL,2024-11-06 04:05:00,224.5527,224.5926,224.2530,224.5926,2063,68.3853,0.5913,0.3823,0.2089,,,,,,,,,,,,,,
AAPL,2024-11-06 04:06:00,224.4827,224.7325,224.4028,224.7125,1292,69.4690,0.6069,0.4272,0.1797,,,,,,,,,,,,,,
AAPL,2024-11-06 04:07:00,224.7025,224.7424,224.5527,224.5926,2637,66.9958,0.6027,0.4623,0.1404,,,,,,,,,,,,,,
AAPL,2024-11-06 04:08:00,224.5726,224.5726,224.2929,224.3029,1994,61.3148,0.5695,0.4838,0.0857,,,,,,,,,,,,,,
AAPL,2024-11-06 04:09:00,224.2730,224.2730,223.7535,223.8235,6144,53.2640,0.4987,0.4867,0.0119,,,,,,,,,,,,,,
AAPL,2024-11-06 04:10:00,223.8734,224.2330,223.8334,224.2330,1097,58.3005,0.4702,0.4834,-0.0132,,,,,,,,,,,,,,
AAPL,2024-11-06 04:11:00,224.0932,224.4428,224.0932,224.3828,1603,59.9989,0.4545,0.4776,-0.0232,,,,,,,,,,,,,,
AAPL,2024-11-06 04:12:00,224.3928,224.4128,224.2430,224.3329,1238,59.1343,0.4330,0.4687,-0.0357,,,,,,,,,,,,,,
AAPL,2024-11-06 04:13:00,224.2630,224.2929,223.9633,224.0532,2891,54.4062,0.3889,0.4528,-0.0638,,,,,,,,,,,,,,
AAPL,2024-11-06 04:14:00,224.0532,224.1531,224.0532,224.1031,3069,55.0966,0.3540,0.4330,-0.0790,,,,,,,,,,,,,,
AAPL,2024-11-06 04:15:00,224.0732,224.1331,223.8734,224.0132,2198,53.5254,0.3153,0.4095,-0.0941,,,,,,,,,,,,,,
AAPL,2024-11-06 04:16:00,224.0432,224.1231,223.8834,224.0832,932,54.6096,0.2871,0.3850,-0.0979,,,,,,,,,,,,,,
AAPL,2024-11-06 04:17:00,224.0732,224.1231,223.9533,224.0232,1640,53.4584,0.2569,0.3594,-0.1025,,,,,,,,,,,,,,
AAPL,2024-11-06 04:18:00,224.0132,224.1331,223.9233,224.1231,527,55.1552,0.2383,0.3351,-0.0969,,,,,,,,,,,,,,
AAPL,2024-11-06 04:19:00,224.1231,224.1231,223.9433,224.0033,3137,52.6735,0.2114,0.3104,-0.0990,,,,,,,,,,,,,,
AAPL,2024-11-06 04:20:00,224.0432,224.0432,223.9533,223.9933,570,52.4616,0.1871,0.2857,-0.0986,,,,,,,,,,,,,,
AAPL,2024-11-06 04:21:00,223.9933,224.0033,223.9433,223.9933,1273,52.4616,0.1660,0.2618,-0.0958,,,,,,,,,,,,,,
AAPL,2024-11-06 04:22:00,223.9933,224.2530,223.9833,224.2530,2737,57.6032,0.1683,0.2431,-0.0748,,,,,,,,,,,,,,
AAPL,2024-11-06 04:23:00,224.2430,224.4827,224.2430,224.4727,2953,61.4068,0.1857,0.2316,-0.0459,,,,,,,,,,,,,,
AAPL,2024-11-06 04:24:00,224.4927,224.6326,224.3529,224.3529,3004,58.3327,0.1876,0.2228,-0.0352,,,,,,,,,,,,,,
AAPL,2024-11-06 04:25:00,224.4428,224.4528,224.3828,224.4428,295,59.9520,0.1942,0.2171,-0.0229,,,,,,,,,,,,,,
AAPL,2024-11-06 04:26:00,224.4528,224.4528,224.2430,224.2530,1463,55.0850,0.1820,0.2101,-0.0281,,,,,,,,,,,,,,
AAPL,2024-11-06 04:27:00,224.2430,224.2530,224.1731,224.2230,460,54.3350,0.1679,0.2016,-0.0337,,,,,,,,,,,,,,
AAPL,2024-11-06 04:28:00,224.2230,224.6026,224.1531,224.3828,1523,57.6472,0.1678,0.1949,-0.0271,,,,,,,,,,,,,,
AAPL,2024-11-06 04:29:00,224.4528,224.5826,224.4328,224.5826,428,61.4147,0.1817,0.1922,-0.0106,,,,,,,,,,,,,,
AAPL,2024-11-06 04:30:00,224.5327,224.9822,224.5327,224.7325,2047,64.0012,0.2024,0.1943,0.0082,,,,,,,,,,,,,,
AAPL,2024-11-06 04:31:00,224.8124,224.8523,224.6426,224.6525,1052,61.6284,0.2100,0.1974,0.0126,,,,,,,,,,,,,,
AAPL,2024-11-06 04:32:00,224.6525,224.7125,224.5826,224.6525,1893,61.6284,0.2136,0.2006,0.0129,,,,,,,,,,,,,,
AAPL,2024-11-06 04:33:00,224.6525,224.6525,224.5327,224.6525,935,61.6284,0.2139,0.2033,0.0106,,,,,,,,,,,,,,
AAPL,2024-11-06 04:34:00,224.6226,224.6525,224.5726,224.5726,537,58.9011,0.2054,0.2037,0.0017,,,,,,,,,,,,,,
AAPL,2024-11-06 04:35:00,224.5726,224.5726,224.4528,224.4727,1091,55.5894,0.1884,0.2007,-0.0123,,,,,,,,,,,,,,
AAPL,2024-11-06 04:36:00,224.4727,224.6026,224.4727,224.5726,672,58.1249,0.1809,0.1967,-0.0158,,,,,,,,,,,,,,
AAPL,2024-11-06 04:37:00,224.5327,224.5427,224.3828,224.4528,653,54.1311,0.1634,0.1900,-0.0266,,,,,,,,,,,,,,
AAPL,2024-11-06 04:38:00,224.3828,224.4228,224.2030,224.2330,3583,47.6649,0.1303,0.1781,-0.0478,,,,,,,,,,,,,,
AAPL,2024-11-06 04:39:00,224.1831,224.2530,224.0132,224.0132,2583,42.2320,0.0854,0.1596,-0.0742,,,,,,,,,,,,,,
AAPL,2024-11-06 04:40:00,224.0033,224.2230,223.9933,224.2130,1118,48.0312,0.0651,0.1407,-0.0756,,,,,,,,,,,,,,
AAPL,2024-11-06 04:41:00,224.2230,224.2530,224.2130,224.2430,748,48.8605,0.0509,0.1227,-0.0718,,,,,,,,,,,,,,
AAPL,2024-11-06 04:42:00,224.2030,224.2530,224.1131,224.1831,1267,47.2369,0.0344,0.1050,-0.0707,,,,,,,,,,,,,,
AAPL,2024-11-06 04:43:00,224.2030,224.3029,224.1631,224.1930,980,47.5498,0.0219,0.0884,-0.0665,,,,,,,,,,,,,,
AAPL,2024-11-06 04:44:00,224.1831,224.2130,224.1431,224.1631,269,46.6561,0.0094,0.0726,-0.0632,,,,,,,,,,,,,,
AAPL,2024-11-06 04:45:00,224.1531,224.1930,224.1031,224.1531,659,46.3434,-0.0012,0.0578,-0.0591,,,,,,,,,,,,,,
AAPL,2024-11-06 04:46:00,224.1631,224.1631,224.0932,224.1231,238,45.3613,-0.0120,0.0439,-0.0558,,,,,,,,,,,,,,
AAPL,2024-11-06 04:47:00,224.1031,224.1531,223.4039,223.6636,14053,33.6025,-0.0569,0.0237,-0.0806,,,,,,,,,,,,,,
AAPL,2024-11-06 04:48:00,223.6936,223.6936,223.4938,223.6836,230,34.3988,-0.0899,0.0010,-0.0909,,,,,,,,,,,,,,
AAPL,2024-11-06 04:49:00,223.6836,223.6836,223.4938,223.5637,1873,31.9250,-0.1242,-0.0240,-0.1002,,,,,,,,,,,,,,
AAPL,2024-11-06 04:50:00,223.5538,223.7036,223.5138,223.6736,3520,36.4375,-0.1409,-0.0474,-0.0935,,,,,,,,,,,,,,
AAPL,2024-11-06 04:51:00,223.6337,223.7336,223.6237,223.6936,332,37.2519,-0.1509,-0.0681,-0.0828,,,,,,,,,,,,,,
AAPL,2024-11-06 04:52:00,223.7535,223.7835,223.7136,223.7735,1767,40.5341,-0.1505,-0.0846,-0.0659,,,,,,,,,,,,,,
AAPL,2024-11-06 04:53:00,223.7735,223.9833,223.7735,223.9533,778,47.2232,-0.1342,-0.0945,-0.0397,,,,,,,,,,,,,,
AAPL,2024-11-06 04:54:00,223.9433,224.0832,223.9233,224.0532,517,50.5512,-0.1119,-0.0980,-0.0139,,,,,,,,,,,,,,
AAPL,2024-11-06 04:55:00,224.0532,224.0532,223.8135,223.9034,1376,45.8780,-0.1052,-0.0994,-0.0057,,,,,,,,,,,,,,
AAPL,2024-11-06 04:56:00,223.8035,223.8634,223.7535,223.8235,480,43.5649,-0.1050,-0.1006,-0.0045,,,,,,,,,,,,,,
AAPL,2024-11-06 04:57:00,223.8235,224.3229,223.7735,224.2829,6995,56.9923,-0.0671,-0.0939,0.0268,,,,,,,,,,,,,,
AAPL,2024-11-06 04:58:00,224.2630,224.3229,224.1431,224.1531,3860,53.1440,-0.0469,-0.0845,0.0375,,,,,,,,,,,,,,
AAPL,2024-11-06 04:59:00,224.1431,224.3429,224.1331,224.3429,1151,57.6454,-0.0155,-0.0707,0.0552,,,,,,,,,,,,,,
AAPL,2024-11-06 05:00:00,224.2730,224.2929,224.1930,224.1930,227,53.2926,-0.0026,-0.0571,0.0545,,,,,,,,,,,,,,
AAPL,2024-11-06 05:01:00,224.2130,224.2530,224.1431,224.1631,272,52.4397,0.0051,-0.0446,0.0497,,,,,,,,,,,,,,
AAPL,2024-11-06 05:02:00,224.1631,224.1631,224.0632,224.0732,236,49.8617,0.0039,-0.0349,0.0389,,,,,,,,,,,,,,
AAPL,2024-11-06 05:03:00,224.0033,224.0932,223.8734,223.9733,1735,47.0915,-0.0050,-0.0289,0.0239,,,,,,,,,,,,,,
AAPL,2024-11-06 05:04:00,223.8734,224.0532,223.8734,223.9533,766,46.5346,-0.0135,-0.0258,0.0123,,,,,,,,,,,,,,
AAPL,2024-11-06 05:05:00,224.0632,224.0632,223.8734,223.9633,629,46.8729,-0.0193,-0.0245,0.0053,,,,,,,,,,,,,,
AAPL,2024-11-06 05:06:00,223.9134,223.9533,223.8734,223.9433,471,46.2428,-0.0251,-0.0247,-0.0005,,,,,,,,,,,,,,
AAPL,2024-11-06 05:07:00,223.9433,224.0033,223.7535,223.7535,2557,40.6515,-0.0446,-0.0286,-0.0160,,,,,,,,,,,,,,
AAPL,2024-11-06 05:08:00,223.7635,223.8634,223.7236,223.7236,499,39.8325,-0.0617,-0.0353,-0.0265,,,,,,,,,,,,,,
AAPL,2024-11-06 05:09:00,223.7036,223.7036,223.5538,223.6536,283,37.9132,-0.0800,-0.0442,-0.0358,,,,,,,,,,,,,,
AAPL,2024-11-06 05:10:00,223.7036,223.7535,223.4039,223.6037,1405,36.5582,-0.0974,-0.0548,-0.0426,,,,,,,,,,,,,,
AAPL,2024-11-06 05:11:00,223.6337,223.6636,223.4938,223.6636,154,39.3590,-0.1052,-0.0649,-0.0402,,,,,,,,,,,,,,
AAPL,2024-11-06 05:12:00,223.6037,223.7535,223.5837,223.7535,342,43.3958,-0.1029,-0.0725,-0.0304,,,,,,,,,,,,,,
AAPL,2024-11-06 05:13:00,223.7036,223.7535,223.5438,223.5937,4944,38.4903,-0.1126,-0.0805,-0.0321,,,,,,,,,,,,,,
AAPL,2024-11-06 05:14:00,223.6736,223.6736,223.4639,223.4838,1367,35.5177,-0.1278,-0.0900,-0.0378,,,,,,,,,,,,,,
AAPL,2024-11-06 05:15:00,223.4838,223.6037,223.4539,223.5238,3841,37.4107,-0.1350,-0.0990,-0.0360,,,,,,,,,,,,,,
AAPL,2024-11-06 05:16:00,223.5438,223.7535,223.5338,223.6736,340,44.0443,-0.1271,-0.1046,-0.0225,,,,,,,,,,,,,,
AAPL,2024-11-06 05:17:00,223.6736,223.7336,223.6037,223.6936,152,44.8831,-0.1180,-0.1073,-0.0107,,,,,,,,,,,,,,
AAPL,2024-11-06 05:18:00,223.6836,223.7336,223.6337,223.7036,106,45.3245,-0.1086,-0.1075,-0.0011,,,,,,,,,,,,,,
AAPL,2024-11-06 05:19:00,223.7136,223.7535,223.6936,223.7136,443,45.7919,-0.0993,-0.1059,0.0066,,,,,,,,,,,,,,
AAPL,2024-11-06 05:20:00,223.7435,223.7535,223.7136,223.7236,281,46.2865,-0.0900,-0.1027,0.0127,,,,,,,,,,,,,,
AAPL,2024-11-06 05:21:00,223.7535,223.7535,223.6536,223.6536,1497,43.3080,-0.0873,-0.0996,0.0123,,,,,,,,,,,,,,
AAPL,2024-11-06 05:22:00,223.6936,223.7136,223.6437,223.6437,158,42.8835,-0.0850,-0.0967,0.0117,,,,,,,,,,,,,,
AAPL,2024-11-06 05:23:00,223.5538,223.6536,223.4838,223.5637,615,39.5438,-0.0886,-0.0951,0.0065,,,,,,,,,,,,,,
AAPL,2024-11-06 05:24:00,223.6437,223.6437,223.5538,223.5538,763,39.1336,-0.0912,-0.0943,0.0031,,,,,,,,,,,,,,
AAPL,2024-11-06 05:25:00,223.5538,223.6636,223.5338,223.6636,447,45.7953,-0.0834,-0.0921,0.0087,,,,,,,,,,,,,,
AAPL,2024-11-06 05:26:00,223.5837,223.6137,223.5138,223.5937,5342,42.6000,-0.0820,-0.0901,0.0081,,,,,,,,,,,,,,
AAPL,2024-11-06 05:27:00,223.6137,223.6936,223.5737,223.6636,1070,46.6117,-0.0743,-0.0870,0.0126,,,,,,,,,,,,,,
AAPL,2024-11-06 05:28:00,223.6836,223.8035,223.6536,223.7935,850,53.1590,-0.0571,-0.0810,0.0239,,,,,,,,,,,,,,
AAPL,2024-11-06 05:29:00,223.7935,223.8035,223.6536,223.6536,4454,46.5397,-0.0542,-0.0756,0.0215,,,,,,,,,,,,,,
AAPL,2024-11-06 05:30:00,223.6536,223.7535,223.5538,223.7435,6212,50.7825,-0.0440,-0.0693,0.0253,,,,,,,,,,,,,,
AAPL,2024-11-06 05:31:00,223.7535,223.7635,223.6037,223.7336,845,50.3048,-0.0364,-0.0627,0.0263,,,,,,,,,,,,,,
AAPL,2024-11-06 05:32:00,223.7336,223.7535,223.6636,223.7535,678,51.2917,-0.0284,-0.0559,0.0274,,,,,,,,,,,,,,
AAPL,2024-11-06 05:33:00,223.7336,223.8135,223.7036,223.7535,611,51.2917,-0.0218,-0.0491,0.0272,,,,,,,,,,,,,,
AAPL,2024-11-06 05:34:00,223.7535,223.7635,223.6736,223.7136,140,49.0331,-0.0196,-0.0432,0.0236,,,,,,,,,,,,,,
AAPL,2024-11-06 05:35:00,223.7535,223.7535,223.7036,223.7336,242,50.2136,-0.0161,-0.0378,0.0217,,,,,,,,,,,,,,
AAPL,2024-11-06 05:36:00,223.7036,223.8534,223.7036,223.7635,992,52.0092,-0.0107,-0.0323,0.0216,,,,,,,,,,,,,,
AAPL,2024-11-06 05:37:00,223.7635,223.8135,223.7036,223.8035,432,54.3722,-0.0032,-0.0265,0.0233,,,,,,,,,,,,,,
AAPL,2024-11-06 05:38:00,223.7635,223.7635,223.6037,223.7535,1275,50.9923,-0.0013,-0.0215,0.0202,,,,,,,,,,,,,,
AAPL,2024-11-06 05:39:00,223.7236,223.7435,223.6037,223.7435,594,50.3186,-0.0005,-0.0173,0.0167,,,,,,,,,,,,,,
AAPL,2024-11-06 05:40:00,223.6536,223.7236,223.3240,223.4339,5024,34.9175,-0.0247,-0.0188,-0.0059,,,,,,,,,,,,,,
AAPL,2024-11-06 05:41:00,223.4139,223.4139,223.2541,223.2940,2182,30.3932,-0.0544,-0.0259,-0.0285,,,,,,,,,,,,,,
AAPL,2024-11-06 05:42:00,223.2840,223.5338,223.2641,223.4838,3424,41.4761,-0.0620,-0.0331,-0.0289,,,,,,,,,,,,,,
